commit1,rouge1_precision,rouge1_recall,rouge1_fmeasure,rouge2_precision,rouge2_recall,rouge2_fmeasure,rougeL_precision,rougeL_recall,rougeL_fmeasure
c72b1a312ce90453b5189e6f1e6648eaecebffa0,0.41379310344827586,1.0,0.5853658536585366,0.39285714285714285,1.0,0.5641025641025641,0.41379310344827586,1.0,0.5853658536585366
820e3d612af98786d82dcc8b46c6ac2d06e20d13,0.038461538461538464,0.125,0.058823529411764705,0.0,0.0,0.0,0.038461538461538464,0.125,0.058823529411764705
fb134e812a7427c280631bc1c430361dc32b0fd9,0.5333333333333333,1.0,0.6956521739130436,0.5,1.0,0.6666666666666666,0.5333333333333333,1.0,0.6956521739130436
3410ad912236950ee1df9c7557c23777e0bd77a7,0.23529411764705882,1.0,0.38095238095238093,0.21212121212121213,1.0,0.35,0.23529411764705882,1.0,0.38095238095238093
47f8cdf12413e6c4a6d3a7082b2ea282381c068d,0.3333333333333333,1.0,0.5,0.3103448275862069,1.0,0.4736842105263158,0.3333333333333333,1.0,0.5
5b1f4fe12444f406fc16d8cfa423710960cc30ce,0.06060606060606061,0.2222222222222222,0.09523809523809523,0.0,0.0,0.0,0.030303030303030304,0.1111111111111111,0.047619047619047616
c19727012161ef9f42c0d86544c3ec71292b7a55,0.1076923076923077,1.0,0.19444444444444445,0.09375,1.0,0.17142857142857143,0.1076923076923077,1.0,0.19444444444444445
c58ec6812841ed2de3382cdf725914d847a44ed1,0.024691358024691357,0.5714285714285714,0.047337278106508875,0.012422360248447204,0.3333333333333333,0.02395209580838323,0.024691358024691357,0.5714285714285714,0.047337278106508875
951efa212c0932d1ff6f9db3dda247289c903aad,0.04938271604938271,1.0,0.09411764705882353,0.0375,1.0,0.07228915662650602,0.04938271604938271,1.0,0.09411764705882353
78cdb6d12cfecc583d96f319967b4f8891672575,0.05,0.4444444444444444,0.08988764044943821,0.02531645569620253,0.25,0.045977011494252866,0.05,0.4444444444444444,0.08988764044943821
a4f31c3121b9ff6d3e945131be01a314110b0605,0.02127659574468085,0.14285714285714285,0.037037037037037035,0.0,0.0,0.0,0.02127659574468085,0.14285714285714285,0.037037037037037035
6dedfd5126c9389a601e58c0fb672483df105978,0.029850746268656716,0.2222222222222222,0.052631578947368425,0.0,0.0,0.0,0.014925373134328358,0.1111111111111111,0.026315789473684213
ddd758112a9498d567e069149ee8d1b8b9dc787e,0.2692307692307692,1.0,0.42424242424242425,0.24,1.0,0.3870967741935484,0.2692307692307692,1.0,0.42424242424242425
8a34e7d121a5d9d6a4a49404592cdf9554eba452,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.09375,0.3,0.14285714285714285,0.18181818181818182,0.5454545454545454,0.2727272727272727
d7232de128785fb720d4e7dac01d9af544162238,0.029411764705882353,0.125,0.047619047619047616,0.0,0.0,0.0,0.029411764705882353,0.125,0.047619047619047616
62235d1124bb51bec85e21338c3654a7e11b2361,0.0851063829787234,0.4,0.14035087719298245,0.043478260869565216,0.2222222222222222,0.07272727272727274,0.0851063829787234,0.4,0.14035087719298245
f6e690a122473135cd14d1f8de65491b41ac2924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370c0d11246384f680af1f983890d88a3bbe9a98,0.06666666666666667,0.4,0.1142857142857143,0.03389830508474576,0.2222222222222222,0.0588235294117647,0.06666666666666667,0.4,0.1142857142857143
e46ae8a12c5c73a4b80edf76d4b8f93e14b20133,0.06060606060606061,0.6666666666666666,0.1111111111111111,0.030612244897959183,0.375,0.056603773584905655,0.06060606060606061,0.6666666666666666,0.1111111111111111
b0e80dd12c3e7a96262b6737fe400ff1523099ae,0.17391304347826086,0.4444444444444444,0.25,0.09090909090909091,0.25,0.13333333333333333,0.17391304347826086,0.4444444444444444,0.25
2ff4bca12603a7ecd73fab7da6db6a73918b75cb,0.01567398119122257,0.625,0.03058103975535168,0.009433962264150943,0.42857142857142855,0.01846153846153846,0.01567398119122257,0.625,0.03058103975535168
52281de1266fcbf0a6d70fd5eec526c335a52a4b,0.019083969465648856,0.4166666666666667,0.0364963503649635,0.007662835249042145,0.18181818181818182,0.014705882352941176,0.019083969465648856,0.4166666666666667,0.0364963503649635
a5606e7126c0ee5b816b3c52e85f5c77635b5ce3,0.03508771929824561,0.4444444444444444,0.06504065040650407,0.017699115044247787,0.25,0.033057851239669415,0.03508771929824561,0.4444444444444444,0.06504065040650407
