commit,rouge1_precision,rouge1_recall,rouge1_fmeasure,rouge2_precision,rouge2_recall,rouge2_fmeasure,rougeL_precision,rougeL_recall,rougeL_fmeasure
4db2647a9b7d64daedd6a0c6adf640a873d43da3,0.07142857142857142,0.2222222222222222,0.10810810810810811,0.0,0.0,0.0,0.03571428571428571,0.1111111111111111,0.05405405405405406
921ef1e16c762db13be740a35e691104d6740572,0.020833333333333332,0.125,0.03571428571428571,0.0,0.0,0.0,0.020833333333333332,0.125,0.03571428571428571
8c4c446c2ba42cf8a76d9a61882ac0605f678532,0.1951219512195122,0.7272727272727273,0.3076923076923077,0.1,0.4,0.16000000000000003,0.14634146341463414,0.5454545454545454,0.23076923076923073
75a900d55365dc6a8d1396b68329a0679d9dc430,0.07575757575757576,0.5,0.13157894736842105,0.03076923076923077,0.2222222222222222,0.05405405405405406,0.06060606060606061,0.4,0.10526315789473685
8201c54c00281f1707b9f51333b50e19ce8e9835,0.2619047619047619,0.3793103448275862,0.30985915492957744,0.12195121951219512,0.17857142857142858,0.14492753623188406,0.14285714285714285,0.20689655172413793,0.16901408450704225
c4f4c0ddd2b484b39bc1a9576dbbbf398dd536e5,0.11594202898550725,0.8,0.20253164556962025,0.04411764705882353,0.3333333333333333,0.07792207792207792,0.08695652173913043,0.6,0.15189873417721517
1f2f5ec983517285bcc21fcb0f9eb731740c11bb,0.2564102564102564,0.9090909090909091,0.3999999999999999,0.23684210526315788,0.9,0.375,0.2564102564102564,0.9090909090909091,0.3999999999999999
978194636df3db9b50f43a12af84bebc15bfc46f,0.1951219512195122,0.7272727272727273,0.3076923076923077,0.125,0.5,0.2,0.17073170731707318,0.6363636363636364,0.2692307692307692
580e1ff7c1fde3a1720ecffcc0b4bdaaa0925578,0.075,0.3,0.12,0.0,0.0,0.0,0.05,0.2,0.08000000000000002
f3b5cb3e68952d4a721cc733e03eeb5151dcaa1e,0.11538461538461539,0.2727272727272727,0.16216216216216214,0.0,0.0,0.0,0.07692307692307693,0.18181818181818182,0.10810810810810811
98f75bd9ceecfbf0b02af36cc33be21198d55ee8,0.6666666666666666,1.0,0.8,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.6666666666666666,1.0,0.8
3d38969fd4f88d996d438df63f7cbb1833b63429,0.06666666666666667,0.06451612903225806,0.06557377049180328,0.0,0.0,0.0,0.06666666666666667,0.06451612903225806,0.06557377049180328
7089fbac56557b7dbf0b91201352797c89216ec6,0.6428571428571429,1.0,0.782608695652174,0.6153846153846154,1.0,0.761904761904762,0.6428571428571429,1.0,0.782608695652174
c2e4b83961326a32cd3dce1f26d7b20c1e816252,0.36,0.8181818181818182,0.5,0.3333333333333333,0.8,0.47058823529411764,0.36,0.8181818181818182,0.5
980f8f2639417fa9853a04ea58b8c1d7cd91a97c,0.1111111111111111,0.875,0.19718309859154926,0.03225806451612903,0.2857142857142857,0.05797101449275363,0.1111111111111111,0.875,0.19718309859154926
69ff8e8cfbecd81fd54100c4dab332c3bc992316,0.06756756756756757,0.45454545454545453,0.11764705882352941,0.0136986301369863,0.1,0.024096385542168672,0.05405405405405406,0.36363636363636365,0.09411764705882354
e97d99181cc3178a3196448f2355513dad90725e,0.16666666666666666,0.9090909090909091,0.2816901408450704,0.15254237288135594,0.9,0.2608695652173913,0.16666666666666666,0.9090909090909091,0.2816901408450704
9d98a0c24d9a8c2541f820d24c0fc20fb7b4b3f5,0.10416666666666667,0.5,0.1724137931034483,0.02127659574468085,0.1111111111111111,0.03571428571428571,0.0625,0.3,0.10344827586206896
9114923db213a53cdaee7de8dd1ad818919048a2,0.13043478260869565,0.5,0.20689655172413793,0.044444444444444446,0.18181818181818182,0.07142857142857142,0.13043478260869565,0.5,0.20689655172413793
1ca6d0ff3b240d472faf7dad9ba1a9a9fd094392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a33299e789058d4f6046f1a6a1f291a532714b99,0.13114754098360656,0.8888888888888888,0.2285714285714286,0.08333333333333333,0.625,0.14705882352941174,0.13114754098360656,0.8888888888888888,0.2285714285714286
ec3d3e67d9a08533232b3ac4e07a37482a05edea,0.08163265306122448,0.8888888888888888,0.14953271028037382,0.020618556701030927,0.25,0.0380952380952381,0.061224489795918366,0.6666666666666666,0.11214953271028037
c6d2315315a77b62a9d6add8414aeda81641d37c,0.23529411764705882,0.5,0.31999999999999995,0.125,0.2857142857142857,0.17391304347826086,0.17647058823529413,0.375,0.24
49dee77583bf8e2c65ac563f42fc59dcdaabe356,0.15384615384615385,0.5,0.23529411764705882,0.04,0.14285714285714285,0.0625,0.15384615384615385,0.5,0.23529411764705882
44c14e31274e6d1c84cad9bc0df608fbdf03e575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9ad9e01a7dec5cce73fbffba88efd0091dc03304,0.13636363636363635,0.17647058823529413,0.15384615384615383,0.0,0.0,0.0,0.13636363636363635,0.17647058823529413,0.15384615384615383
5f867d26b47c0b1fb0a46306bd3b30e1eea0961a,0.1506849315068493,0.9166666666666666,0.2588235294117647,0.05555555555555555,0.36363636363636365,0.09638554216867468,0.1095890410958904,0.6666666666666666,0.18823529411764706
420b477f255e4e39961562a1e48066c145846e48,0.05063291139240506,0.4444444444444444,0.0909090909090909,0.0,0.0,0.0,0.0379746835443038,0.3333333333333333,0.06818181818181819
b17ed65276869ccc00418749a916d8dd5d8f34b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592c2c864d12540cd6f2501653d82a2e58995bd9,0.29411764705882354,0.9090909090909091,0.4444444444444445,0.2727272727272727,0.9,0.41860465116279066,0.29411764705882354,0.9090909090909091,0.4444444444444445
74e28c02f9c7588fed911afaf92eac6e34d00e49,0.2413793103448276,0.7777777777777778,0.368421052631579,0.17857142857142858,0.625,0.2777777777777778,0.2413793103448276,0.7777777777777778,0.368421052631579
a07a7b8de218e9ac8958529277914959980f16e0,0.06666666666666667,1.0,0.125,0.058823529411764705,1.0,0.1111111111111111,0.06666666666666667,1.0,0.125
40f33a92100f4d9b6e85ad642100cfe42d7ff57d,0.08823529411764706,0.5454545454545454,0.1518987341772152,0.014925373134328358,0.1,0.025974025974025972,0.07352941176470588,0.45454545454545453,0.12658227848101267
b081f44e17a244491240fabd5878165fa118cd08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eaefcbe55186b874b96c6dffc7e8dd2b6283634d,0.12244897959183673,0.6,0.20338983050847456,0.041666666666666664,0.2222222222222222,0.07017543859649122,0.10204081632653061,0.5,0.1694915254237288
fa5004af18d4cb95232a43cdebb085ebfeedca60,0.24489795918367346,0.9230769230769231,0.3870967741935484,0.14583333333333334,0.5833333333333334,0.23333333333333336,0.1836734693877551,0.6923076923076923,0.2903225806451613
52e9d6407248bce5de2b6a73103a50bb0e670c1f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1d46802d1be22d39df1599eb1392e2e3df5f38f9,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.038461538461538464,0.125,0.058823529411764705,0.1111111111111111,0.3333333333333333,0.16666666666666666
2819caa3c5e1142847a52a99899faa29316bc2c0,0.25,0.7,0.3684210526315789,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.25,0.7,0.3684210526315789
22d32d916f4f3806501cf39b324be19e06b89c12,0.05128205128205128,0.4,0.09090909090909091,0.008620689655172414,0.07142857142857142,0.015384615384615385,0.02564102564102564,0.2,0.045454545454545456
0d92e43496f803dcbb3c6542ffe133d7b08b96aa,0.029411764705882353,0.16666666666666666,0.05,0.0,0.0,0.0,0.029411764705882353,0.16666666666666666,0.05
0467b0d54a70ab8d08d5a86efa835a8fda139920,0.06666666666666667,0.75,0.12244897959183675,0.02247191011235955,0.2857142857142857,0.041666666666666664,0.05555555555555555,0.625,0.10204081632653061
12ca7c8db30d36e0ba1d00d17fc8c85f9ebfdf47,0.36363636363636365,0.8888888888888888,0.5161290322580644,0.3488372093023256,0.8823529411764706,0.5,0.36363636363636365,0.8888888888888888,0.5161290322580644
4930585ec2cffc9174f5cc95fe7419637f39e6ad,0.10526315789473684,0.25,0.14814814814814814,0.0,0.0,0.0,0.10526315789473684,0.25,0.14814814814814814
26ac1ebc1d815c95ca7eabb8814ecf585628b79b,0.020833333333333332,0.1111111111111111,0.03508771929824561,0.0,0.0,0.0,0.020833333333333332,0.1111111111111111,0.03508771929824561
4a9b7f9f2704405c05b213f8f51e9f7f1fe02d1a,0.03968253968253968,0.45454545454545453,0.072992700729927,0.016,0.2,0.029629629629629627,0.03968253968253968,0.45454545454545453,0.072992700729927
8a6f51e0ef9badf786345cbab51c80873ef872fc,0.08045977011494253,0.7777777777777778,0.14583333333333331,0.046511627906976744,0.5,0.0851063829787234,0.06896551724137931,0.6666666666666666,0.125
2aacb02358102f0141398e75a9421cd702e9e206,0.05194805194805195,0.4,0.09195402298850576,0.013157894736842105,0.1111111111111111,0.023529411764705882,0.05194805194805195,0.4,0.09195402298850576
4ed5521cad7961566e29185b760ddad402e3ba7a,0.058394160583941604,0.6153846153846154,0.10666666666666666,0.014705882352941176,0.16666666666666666,0.02702702702702703,0.043795620437956206,0.46153846153846156,0.08
7e4849356354e48bb034f4867990d954df695b72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a8dc056c09bdb1dda4b79be652f964ecc23922c1,0.30303030303030304,0.9090909090909091,0.45454545454545453,0.28125,0.9,0.4285714285714286,0.30303030303030304,0.9090909090909091,0.45454545454545453
381a649ddaf4f48cf67f5ff264d68a316830c3e4,0.06976744186046512,1.0,0.13043478260869565,0.011764705882352941,0.2,0.022222222222222223,0.05813953488372093,0.8333333333333334,0.10869565217391304
b5b1d504b4d5c4e5ff80ec25951d2cdb2c398aa7,0.14285714285714285,0.6666666666666666,0.23529411764705882,0.12195121951219512,0.625,0.20408163265306123,0.14285714285714285,0.6666666666666666,0.23529411764705882
2c60e6fe5f6a9f5bfa337573a99e1fad04ac491d,0.3,0.9,0.45000000000000007,0.06896551724137931,0.2222222222222222,0.10526315789473684,0.23333333333333334,0.7,0.35
a3ca2fac7a2f23ca3014cebdb6760e334b67a2a7,0.09523809523809523,0.4,0.15384615384615385,0.0,0.0,0.0,0.047619047619047616,0.2,0.07692307692307693
aa154ea885eb0c2407457ce9c1538d78c95456fa,0.09090909090909091,0.625,0.15873015873015875,0.05555555555555555,0.42857142857142855,0.09836065573770493,0.09090909090909091,0.625,0.15873015873015875
b3f9064cc66324d2359dba5350c71540ce869ceb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2d80391d36e698e8dabc3b3ff0969fc6fde156c4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2efa8de80f9e0c1844148708d94fa2f3e04224d6,0.14285714285714285,0.6666666666666666,0.23529411764705882,0.07692307692307693,0.5,0.13333333333333336,0.14285714285714285,0.6666666666666666,0.23529411764705882
e03a4f039eb19fd5f0176cb3d3f5b00d73427e64,0.03389830508474576,0.25,0.05970149253731343,0.0,0.0,0.0,0.03389830508474576,0.25,0.05970149253731343
2e9983261624581a2dea1d03385f765f7ac4d676,0.12903225806451613,0.4,0.1951219512195122,0.0,0.0,0.0,0.12903225806451613,0.4,0.1951219512195122
89443ff7ae81e6a439b5b67e5dd587a450090599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f611b3225491f368a2f0b10c1effedbc8cfc17cb,0.04580152671755725,0.6,0.08510638297872342,0.007692307692307693,0.1111111111111111,0.014388489208633094,0.04580152671755725,0.6,0.08510638297872342
9518582b24a78b3af777ca057a2e5b1ad9119e66,0.23076923076923078,0.25,0.24000000000000002,0.08333333333333333,0.09090909090909091,0.08695652173913043,0.23076923076923078,0.25,0.24000000000000002
bbd9b64e37aff5aa715ec5e168425790f5983bf1,0.08247422680412371,0.6666666666666666,0.14678899082568808,0.03125,0.2727272727272727,0.056074766355140186,0.07216494845360824,0.5833333333333334,0.12844036697247704
ca6a16f613e186bec05a481e36dff5eb9f70e0e8,0.2222222222222222,0.8,0.3478260869565218,0.14285714285714285,0.5555555555555556,0.22727272727272727,0.2222222222222222,0.8,0.3478260869565218
f37a163e7573ac9dea46c0081ebe43bf37bf92c1,0.1038961038961039,0.7272727272727273,0.18181818181818182,0.05263157894736842,0.4,0.09302325581395349,0.1038961038961039,0.7272727272727273,0.18181818181818182
ce68cf7b59792e6069e7d5ce6d96537de384f427,0.21875,0.7,0.3333333333333333,0.0967741935483871,0.3333333333333333,0.15000000000000002,0.15625,0.5,0.23809523809523808
02fc1789e8561dc9e9740a46e13ef8c9a360ee9c,0.0625,0.2727272727272727,0.10169491525423728,0.0,0.0,0.0,0.0625,0.2727272727272727,0.10169491525423728
d1890533c8796873149338831c5de13d5b19cb9e,0.033707865168539325,0.3,0.0606060606060606,0.0,0.0,0.0,0.02247191011235955,0.2,0.04040404040404041
7d28d852a3f66cfdfdac8ac2e4ff50c8fa41e004,0.1320754716981132,0.875,0.22950819672131148,0.11538461538461539,0.8571428571428571,0.20338983050847456,0.1320754716981132,0.875,0.22950819672131148
a4cafe7106f8c3f3dc0a8e29eb110eded0c17d6b,0.10256410256410256,0.3333333333333333,0.15686274509803919,0.07894736842105263,0.2727272727272727,0.12244897959183672,0.10256410256410256,0.3333333333333333,0.15686274509803919
41dedf3741984756d0432bb1bec4508383f299cb,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.07407407407407407,0.2222222222222222,0.1111111111111111
fd99e0489c9356346171daf09de68de6af8764d9,0.5416666666666666,0.8125,0.65,0.5217391304347826,0.8,0.6315789473684211,0.5416666666666666,0.8125,0.65
e79f4353749444c8eddf80a2806a64eff7aa8077,0.05555555555555555,0.3,0.09375000000000001,0.018867924528301886,0.1111111111111111,0.03225806451612903,0.05555555555555555,0.3,0.09375000000000001
059f3cf25e63de77b3f94e8298d7e7f95dc5b400,0.13636363636363635,0.25,0.1764705882352941,0.047619047619047616,0.09090909090909091,0.0625,0.13636363636363635,0.25,0.1764705882352941
ea678a9b8e0781d9e7ac7dab8e05022f726fb273,0.043478260869565216,0.14285714285714285,0.06666666666666667,0.0,0.0,0.0,0.043478260869565216,0.14285714285714285,0.06666666666666667
8234d03340c03a25ade9eb595f0d2ace0751d08b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9390382a46c91d691655caf10ae59fee21364027,0.06451612903225806,0.2222222222222222,0.09999999999999999,0.03333333333333333,0.125,0.052631578947368425,0.06451612903225806,0.2222222222222222,0.09999999999999999
e1f9a4af004cacef81587ad7be5348933c6acead,0.12244897959183673,0.6,0.20338983050847456,0.0625,0.3333333333333333,0.10526315789473684,0.061224489795918366,0.3,0.10169491525423728
8cc7475ce16315057f49480b85a72614d05195c1,0.21428571428571427,0.3333333333333333,0.2608695652173913,0.0,0.0,0.0,0.21428571428571427,0.3333333333333333,0.2608695652173913
2d2253457f572038149fbb12f0ed1bd8d491a733,0.13793103448275862,0.5,0.2162162162162162,0.10714285714285714,0.42857142857142855,0.17142857142857143,0.13793103448275862,0.5,0.2162162162162162
f957ae71c381c3378b484edff181091cdbd95b84,0.15555555555555556,0.5833333333333334,0.2456140350877193,0.06818181818181818,0.2727272727272727,0.10909090909090909,0.06666666666666667,0.25,0.10526315789473685
76dbc3e971a7a3416544df0ada1ff9d219c1c30e,0.14285714285714285,0.5555555555555556,0.22727272727272727,0.029411764705882353,0.125,0.047619047619047616,0.14285714285714285,0.5555555555555556,0.22727272727272727
ed04e04a42010eccbe57fa6a6efa7a08334ca9ed,0.04,0.14285714285714285,0.0625,0.0,0.0,0.0,0.04,0.14285714285714285,0.0625
dd5d19203d59eba517762059cf202f6ff7925799,0.15151515151515152,0.5555555555555556,0.2380952380952381,0.09375,0.375,0.15,0.15151515151515152,0.5555555555555556,0.2380952380952381
0b3538641b561bdd2172c8e82c86090e4f62c64c,0.56,0.9333333333333333,0.7000000000000001,0.5416666666666666,0.9285714285714286,0.6842105263157894,0.56,0.9333333333333333,0.7000000000000001
2bd3bc4e8472424f1a6009825397639a8968920a,0.225,0.6923076923076923,0.339622641509434,0.1282051282051282,0.4166666666666667,0.196078431372549,0.2,0.6153846153846154,0.30188679245283023
13a61279523b35370f7b3adeb0f47ad30bfa937d,0.09090909090909091,0.7,0.16091954022988506,0.07894736842105263,0.6666666666666666,0.1411764705882353,0.09090909090909091,0.7,0.16091954022988506
49b386294e1ce7a01a8a31623a54cd13cd6acbc1,0.4375,0.6363636363636364,0.5185185185185185,0.4,0.6,0.48,0.4375,0.6363636363636364,0.5185185185185185
a85c741a6ebf8955cdf7ad1bcc78e772a30bdf31,0.0784313725490196,0.5,0.13559322033898305,0.06,0.42857142857142855,0.10526315789473684,0.0784313725490196,0.5,0.13559322033898305
f7ede00d609d24dae6ef47d294630e81b8ce3091,0.15151515151515152,0.625,0.24390243902439024,0.0625,0.2857142857142857,0.10256410256410256,0.12121212121212122,0.5,0.1951219512195122
84f96653d8e667a22ec9d5ac76aa2e558f730751,0.07894736842105263,0.3,0.125,0.0,0.0,0.0,0.05263157894736842,0.2,0.08333333333333333
1436854a6ba24b4688d601e59663434e671f20fc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21283916322f579a580e413652cdefbfa3ec676f,0.07547169811320754,0.4444444444444444,0.12903225806451613,0.038461538461538464,0.25,0.06666666666666668,0.05660377358490566,0.3333333333333333,0.0967741935483871
658fb03db1e3ccc2f140daa46ef961f877aa0615,0.19047619047619047,0.4,0.25806451612903225,0.05,0.1111111111111111,0.06896551724137932,0.14285714285714285,0.3,0.19354838709677416
961f4468385aa08848baee1b27e64b93904c8bd7,0.20930232558139536,0.9,0.339622641509434,0.19047619047619047,0.8888888888888888,0.3137254901960784,0.20930232558139536,0.9,0.339622641509434
24b3f36b5b13a219837b1205e2e092383c0d7a5f,0.2222222222222222,0.5714285714285714,0.32,0.11764705882352941,0.3333333333333333,0.1739130434782609,0.2222222222222222,0.5714285714285714,0.32
b4ebbb876dca9327cc964138f5558ca3c6832392,0.04411764705882353,0.6,0.08219178082191782,0.007407407407407408,0.1111111111111111,0.01388888888888889,0.029411764705882353,0.4,0.0547945205479452
7822b053cbd2288b6c8d9c51a8f495368bc77f35,0.08333333333333333,0.3,0.13043478260869565,0.0,0.0,0.0,0.05555555555555555,0.2,0.08695652173913045
56e6fa4bb7a02ecb91e994983cea4e54f172172a,0.16666666666666666,0.5555555555555556,0.2564102564102564,0.0,0.0,0.0,0.1,0.3333333333333333,0.15384615384615383
e4ffd3d3cf02ce7507be2eef2af01fd7b7aeff47,0.0847457627118644,0.625,0.14925373134328357,0.034482758620689655,0.2857142857142857,0.06153846153846154,0.06779661016949153,0.5,0.11940298507462686
c59d53183246073828298e0a57f5fbd8531cc716,0.09375,0.23076923076923078,0.13333333333333333,0.03225806451612903,0.08333333333333333,0.046511627906976744,0.09375,0.23076923076923078,0.13333333333333333
d436c2cc7baffd892c3abace4d1889a9fe5e4801,0.056451612903225805,0.7,0.10447761194029852,0.0,0.0,0.0,0.04838709677419355,0.6,0.08955223880597016
c85fa1dfc8023c0ecc9551a967fbfd2edcbfad40,0.07142857142857142,0.35714285714285715,0.11904761904761904,0.014492753623188406,0.07692307692307693,0.024390243902439025,0.05714285714285714,0.2857142857142857,0.09523809523809522
fcbcdcf4cebdb32544a545d8ef91de1bbe67f457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0b5fe5c43ab67130d259d800fcc109c7340acb63,0.16666666666666666,0.7777777777777778,0.2745098039215686,0.12195121951219512,0.625,0.20408163265306123,0.16666666666666666,0.7777777777777778,0.2745098039215686
671b69c0b77f9a4bd0c098cb2a2f73c95dacb954,0.08450704225352113,0.6,0.14814814814814814,0.014285714285714285,0.1111111111111111,0.025316455696202528,0.04225352112676056,0.3,0.07407407407407407
12d43201257a2fcf9d195ada91d79dc3b4bde1d8,0.10526315789473684,0.4444444444444444,0.1702127659574468,0.0,0.0,0.0,0.07894736842105263,0.3333333333333333,0.12765957446808512
b42edc89a8e8c4c0d3b556128b5922fc8c700444,0.029411764705882353,0.1,0.04545454545454545,0.0,0.0,0.0,0.029411764705882353,0.1,0.04545454545454545
36cb01a196bf3a490442a5a76b496adf495a5815,0.15151515151515152,0.625,0.24390243902439024,0.03125,0.14285714285714285,0.05128205128205128,0.15151515151515152,0.625,0.24390243902439024
dd6fbe04d12a50523c8d950422ef8182cdd1ba82,0.0967741935483871,0.5,0.16216216216216214,0.06557377049180328,0.36363636363636365,0.11111111111111112,0.0967741935483871,0.5,0.16216216216216214
93f593e9fbbf737dccd3446e785affb8fcccc1bd,0.23529411764705882,0.5,0.31999999999999995,0.1875,0.42857142857142855,0.26086956521739124,0.23529411764705882,0.5,0.31999999999999995
aedac9883bd4c123bf1d8ebb7cdef7d26a5aa7df,0.3157894736842105,1.0,0.4799999999999999,0.2972972972972973,1.0,0.4583333333333333,0.3157894736842105,1.0,0.4799999999999999
21114620a323e394db4855d941f3202778fb2853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d08ec7bea2795be008736a852e67949c162669ed,0.08888888888888889,0.4,0.14545454545454545,0.045454545454545456,0.2222222222222222,0.07547169811320754,0.06666666666666667,0.3,0.1090909090909091
1a68c68a807de83b9d9ffea54cc3f15f7380c0b6,0.08,0.14285714285714285,0.10256410256410256,0.0,0.0,0.0,0.08,0.14285714285714285,0.10256410256410256
b12da2e4337ce235c4c5951b2217330587f3dda4,0.08333333333333333,0.6,0.14634146341463414,0.04225352112676056,0.3333333333333333,0.075,0.05555555555555555,0.4,0.09756097560975609
35f44e67a55584eb684f1827dca925694b29eb00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6f83b39ee4136beba83cd4320b1ad225a2f27e86,0.09803921568627451,0.625,0.1694915254237288,0.04,0.2857142857142857,0.07017543859649124,0.0784313725490196,0.5,0.13559322033898305
c8ab8cf2f194b7ddcf189c900a771678fdf5cf05,0.375,0.75,0.5,0.3333333333333333,0.7142857142857143,0.4545454545454545,0.375,0.75,0.5
a4cae616b117e864b36c5eec1969e663999f32d9,0.16216216216216217,0.6,0.25531914893617025,0.05555555555555555,0.2222222222222222,0.08888888888888888,0.16216216216216217,0.6,0.25531914893617025
f8c92972578c5288f07a3af60dd37a80e7c525d7,0.10869565217391304,0.5555555555555556,0.1818181818181818,0.022222222222222223,0.125,0.03773584905660377,0.06521739130434782,0.3333333333333333,0.10909090909090909
fd3074867f906aeaa44c9ce22c11ac73718e9089,0.057692307692307696,0.3333333333333333,0.09836065573770493,0.0,0.0,0.0,0.038461538461538464,0.2222222222222222,0.0655737704918033
818c26557eb77a78e7493fc40b36e08b7a65485e,0.01818181818181818,0.125,0.031746031746031744,0.0,0.0,0.0,0.01818181818181818,0.125,0.031746031746031744
c2bcb2182e556d4fac63e8cbea8381dd3cb442a8,0.2,0.5384615384615384,0.2916666666666667,0.058823529411764705,0.16666666666666666,0.08695652173913045,0.17142857142857143,0.46153846153846156,0.25000000000000006
0604381b9dbef4cc498b5a77311e1da99c1430b8,0.11764705882352941,0.3333333333333333,0.1739130434782609,0.0,0.0,0.0,0.08823529411764706,0.25,0.13043478260869565
c549325bd2d9df21af46c2703a55a0ff97f5bfcc,0.0410958904109589,0.75,0.07792207792207792,0.013793103448275862,0.2857142857142857,0.02631578947368421,0.0273972602739726,0.5,0.051948051948051945
dbeb1d733e9eb8b77139250d0f5ec8db2c1f44b7,0.07142857142857142,0.4,0.12121212121212122,0.03636363636363636,0.2222222222222222,0.0625,0.07142857142857142,0.4,0.12121212121212122
2ed152c1ddd506a3f0457c4f5d916539547f2e73,0.3055555555555556,0.9166666666666666,0.4583333333333333,0.2857142857142857,0.9090909090909091,0.43478260869565216,0.3055555555555556,0.9166666666666666,0.4583333333333333
e9b9b143330d75aec2c5e360cd72c42985e155f9,0.047619047619047616,0.09090909090909091,0.0625,0.0,0.0,0.0,0.047619047619047616,0.09090909090909091,0.0625
8c15c56ab054fb11590f625d5fccc60ef1bf8ed7,0.10714285714285714,0.5294117647058824,0.17821782178217824,0.024096385542168676,0.125,0.04040404040404041,0.08333333333333333,0.4117647058823529,0.1386138613861386
5f03c6817341d39d8dead76c7511fd6bb0b9009f,0.058823529411764705,0.03125,0.04081632653061224,0.0,0.0,0.0,0.058823529411764705,0.03125,0.04081632653061224
c79bb9e4e2e5b96b2ae2c432bf8b0ff9674fce60,0.043478260869565216,0.125,0.06451612903225806,0.0,0.0,0.0,0.043478260869565216,0.125,0.06451612903225806
b33fe2ff12676bff9db595fdf77e29014d7ba397,0.24390243902439024,0.2631578947368421,0.25316455696202533,0.05,0.05405405405405406,0.05194805194805195,0.14634146341463414,0.15789473684210525,0.1518987341772152
a88320f11a7ead09186ca67b82d279116032baa9,0.058823529411764705,0.125,0.07999999999999999,0.0,0.0,0.0,0.058823529411764705,0.125,0.07999999999999999
a6e5655fd2b41679975fd79daa8bcb27a28af1b5,0.09183673469387756,0.75,0.16363636363636366,0.030927835051546393,0.2727272727272727,0.05555555555555555,0.04081632653061224,0.3333333333333333,0.07272727272727272
77d397d533d04dfec663939692f2e048a072ee5b,0.07142857142857142,0.2,0.10526315789473682,0.0,0.0,0.0,0.07142857142857142,0.2,0.10526315789473682
d507891d99ed04f5704a7b8647876f1e7b61aec0,0.058823529411764705,0.375,0.10169491525423728,0.0,0.0,0.0,0.058823529411764705,0.375,0.10169491525423728
6493c6f8b5cfdd23d8e43deebf71bf428446b4f3,0.053763440860215055,0.7142857142857143,0.1,0.010869565217391304,0.16666666666666666,0.02040816326530612,0.043010752688172046,0.5714285714285714,0.08000000000000002
7b4cde9d65ab7a2001e60efffd80329fe1cb21ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cc9fb0ba59181d478eabb64e942b9342a4879a73,0.0392156862745098,0.2222222222222222,0.06666666666666667,0.0,0.0,0.0,0.0392156862745098,0.2222222222222222,0.06666666666666667
62761312a946a9e1efdd2b428a7f0d187050d658,0.4,0.5454545454545454,0.4615384615384615,0.21428571428571427,0.3,0.25,0.4,0.5454545454545454,0.4615384615384615
3c2a9e9155e99d0c469967b854f1e0fb2860911a,0.02631578947368421,0.16666666666666666,0.045454545454545456,0.013333333333333334,0.09090909090909091,0.023255813953488375,0.02631578947368421,0.16666666666666666,0.045454545454545456
5b075efb42bab1e6e6887df275cb2dfe730ab291,0.13559322033898305,0.8888888888888888,0.2352941176470588,0.08620689655172414,0.625,0.15151515151515152,0.11864406779661017,0.7777777777777778,0.2058823529411765
b3d930aaf74f8b248edd7cfe7f35caefeff785bd,0.06896551724137931,0.36363636363636365,0.11594202898550723,0.017543859649122806,0.1,0.029850746268656716,0.05172413793103448,0.2727272727272727,0.08695652173913043
cbe396fbacc7b9e877a97a394ce2cd4a50a74160,0.1590909090909091,0.5833333333333334,0.25,0.06976744186046512,0.2727272727272727,0.11111111111111109,0.13636363636363635,0.5,0.21428571428571427
00b3f8a4c533712db9c7e54c2089b7d644c969d4,0.12244897959183673,0.8571428571428571,0.21428571428571427,0.0625,0.5,0.1111111111111111,0.12244897959183673,0.8571428571428571,0.21428571428571427
6787f6a47392f44f8b214a542ce3e5c1c1f4ec17,0.07272727272727272,0.4444444444444444,0.125,0.037037037037037035,0.25,0.06451612903225806,0.05454545454545454,0.3333333333333333,0.09375
f8b4f794a717e6d649fb8ee506de00d98839e47b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ace6083fc786342b3430dee465190c5a0eb8b4b6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
